"date","stato","codice_regione","denominazione_regione","lat","long","ricoverati_con_sintomi","terapia_intensiva","totale_ospedalizzati","isolamento_domiciliare","totale_positivi","variazione_totale_positivi","nuovi_positivi","dimessi_guariti","deceduti","casi_da_sospetto_diagnostico","casi_da_screening","totale_casi","tamponi","casi_testati","mortalità","nuovi_tamponi","decreto_legge","dpcm1","dpcm2","dpcm3","dpcm4","dpcm5","dpcm6","dpcm7","dpcm8","dpcm9","pre_esodo","mado","esodo1","esodo2","esodo3"
2020-06-17,"ITA",0,"Italia",41.8719,12.5674,3113,163,3276,20649,23925,-644,329,179455,34448,NA,NA,237828,4773408,2925803,0.144844173099887,0.0000689235028725808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-18,"ITA",0,"Italia",41.8719,12.5674,2867,168,3035,20066,23101,-824,333,180544,34514,NA,NA,238159,4831562,2958724,0.144919990426564,0.0000689218103793349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-19,"ITA",0,"Italia",41.8719,12.5674,2632,161,2793,18750,21543,-1558,251,181907,34561,NA,NA,238011,4889103,2987294,0.145207574439837,0.0000513386606909284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-20,"ITA",0,"Italia",41.8719,12.5674,2474,152,2626,18586,21212,-331,262,182453,34610,NA,NA,238275,4943825,3017169,0.145252334487462,0.0000529954033567127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-21,"ITA",0,"Italia",41.8719,12.5674,2314,148,2462,18510,20972,-240,224,182893,34634,NA,NA,238499,4984370,3041750,0.145216541788435,0.0000449404839528366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-22,"ITA",0,"Italia",41.8719,12.5674,2038,127,2165,18472,20637,-335,218,183426,34657,NA,NA,238720,5013342,3057902,0.145178451742627,0.0000434839673814394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-23,"ITA",0,"Italia",41.8719,12.5674,1853,115,1968,17605,19573,-1064,122,184585,34675,NA,NA,238833,5053827,3081127,0.145185129358171,0.0000241401219313601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-24,"ITA",0,"Italia",41.8719,12.5674,1610,107,1717,16938,18655,-918,190,186111,34644,NA,NA,239410,5107093,3111364,0.144705734931707,0.0000372031603888944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-25,"ITA",0,"Italia",41.8719,12.5674,1515,103,1618,16685,18303,-352,296,186725,34678,223905,15801,239706,5163154,3140785,0.14466888605208,0.0000573292991067088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-26,"ITA",0,"Italia",41.8719,12.5674,1356,105,1461,16177,17638,-665,259,187615,34708,223440,16521,239961,5215922,3169116,0.144640170694405,0.0000496556505254488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-27,"ITA",0,"Italia",41.8719,12.5674,1260,97,1357,15479,16836,-802,175,188584,34716,223262,16874,240136,5277273,3198837,0.144568078089083,0.0000331610663310388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-28,"ITA",0,"Italia",41.8719,12.5674,1160,98,1258,15423,16681,-155,174,188891,34738,223272,17038,240310,5314619,3220020,0.144554949856435,0.0000327398822003986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-29,"ITA",0,"Italia",41.8719,12.5674,1120,96,1216,15280,16496,-185,126,189196,34744,223254,17182,240436,5341837,3235504,0.144504150792727,0.0000235873913786587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-30,"ITA",0,"Italia",41.8719,12.5674,1090,93,1183,14380,15563,-933,142,190248,34767,222901,17677,240578,5390110,3263975,0.14451446100641,0.0000263445458441479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-01,"ITA",0,"Italia",41.8719,12.5674,1025,87,1112,14143,15255,-308,187,190717,34788,222564,18196,240760,5445476,3293300,0.144492440604752,0.0000343404323148243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-02,"ITA",0,"Italia",41.8719,12.5674,963,82,1045,14015,15060,-195,201,191083,34818,222464,18497,240961,5498719,3322447,0.144496412282486,0.0000365539682969797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-03,"ITA",0,"Italia",41.8719,12.5674,956,79,1035,13849,14884,-176,223,191467,34833,222430,18754,241184,5548815,3348127,0.14442500331697,0.0000401887610237501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-04,"ITA",0,"Italia",41.8719,12.5674,940,71,1011,13610,14621,-263,235,191944,34854,222324,19095,241419,5600826,3377073,0.144371404073416,0.0000419580968949937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-05,"ITA",0,"Italia",41.8719,12.5674,945,74,1019,13623,14642,21,192,192108,34861,222368,19243,241611,5638288,3398239,0.144285649246102,0.0000340528898133618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-06,"ITA",0,"Italia",41.8719,12.5674,946,72,1018,13691,14709,67,208,192241,34869,222410,19409,241819,5660454,3412010,0.144194624905404,0.0000367461691235367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-07,"ITA",0,"Italia",41.8719,12.5674,940,70,1010,13232,14242,-467,138,192815,34899,222292,19664,241956,5703673,3434500,0.144236968705054,0.0000241949354389706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-08,"ITA",0,"Italia",41.8719,12.5674,899,71,970,12625,13595,-647,193,193640,34914,222145,20004,242149,5754116,3463179,0.144183952855473,0.0000335412077198305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-09,"ITA",0,"Italia",41.8719,12.5674,871,69,940,12519,13459,-136,229,193978,34926,222106,20257,242363,5806668,3493126,0.144106154817361,0.0000394374191877338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-10,"ITA",0,"Italia",41.8719,12.5674,844,65,909,12519,13428,-31,276,194273,34938,222079,20560,242639,5854621,3520377,0.143991691360416,0.0000471422488321618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-11,"ITA",0,"Italia",41.8719,12.5674,826,67,893,12410,13303,-125,188,194579,34945,221994,20833,242827,5900552,3545826,0.14390903812179,0.0000318614258462598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-12,"ITA",0,"Italia",41.8719,12.5674,776,68,844,12335,13179,-124,234,194928,34954,222036,21025,243061,5938811,3568887,0.14380752156866,0.000039401826392522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-13,"ITA",0,"Italia",41.8719,12.5674,768,65,833,12324,13157,-22,169,195106,34967,222074,21156,243230,5962744,3582893,0.143761049212679,0.0000283426556632316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-14,"ITA",0,"Italia",41.8719,12.5674,777,60,837,12082,12919,-238,114,195441,34984,222053,21291,243344,6004611,3607115,0.143763561049379,0.0000189854097126358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-15,"ITA",0,"Italia",41.8719,12.5674,797,57,854,11639,12493,-426,163,196016,34997,222075,21431,243506,6053060,3635507,0.143721304608511,0.0000269285287110982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-16,"ITA",0,"Italia",41.8719,12.5674,750,53,803,11670,12473,-20,230,196246,35017,222079,21657,243736,6103492,3663596,0.143667738865001,0.0000376833458616805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-17,"ITA",0,"Italia",41.8719,12.5674,771,50,821,11635,12456,-17,233,196483,35028,222072,21895,243967,6154259,3692257,0.143576795222305,0.0000378599600699288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-18,"ITA",0,"Italia",41.8719,12.5674,757,50,807,11561,12368,-88,249,196806,35042,222138,22078,244216,6202524,3719826,0.14348773217152,0.000040144947443976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-19,"ITA",0,"Italia",41.8719,12.5674,743,49,792,11648,12440,72,219,196949,35045,222180,22254,244434,6238049,3740447,0.143372034986949,0.0000351071304505623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-20,"ITA",0,"Italia",41.8719,12.5674,745,47,792,11612,12404,-36,190,197162,35058,222212,22412,244624,6262302,3754568,0.143313820393747,0.0000303402806188523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-21,"ITA",0,"Italia",41.8719,12.5674,732,49,781,11467,12248,-156,129,197431,35073,222232,22520,244752,6305412,3778483,0.143300156893509,0.0000204586155512122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-22,"ITA",0,"Italia",41.8719,12.5674,724,48,772,11550,12322,74,282,197628,35082,222220,22812,245032,6354730,3807771,0.143173136569917,0.000044376393646937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-23,"ITA",0,"Italia",41.8719,12.5674,713,49,762,11642,12404,82,306,197842,35092,222279,23059,245338,6415041,3840789,0.143035322697666,0.0000477003966147683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-24,"ITA",0,"Italia",41.8719,12.5674,713,46,759,11542,12301,-103,252,198192,35097,222294,23296,245590,6468375,3869759,0.142908913229366,0.0000389587802191431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-25,"ITA",0,"Italia",41.8719,12.5674,731,41,772,11670,12442,141,275,198320,35102,222348,23516,245864,6520046,3897818,0.142769986659291,0.0000421776165382882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-26,"ITA",0,"Italia",41.8719,12.5674,735,44,779,11786,12565,123,255,198446,35107,222382,23736,246118,6560572,3922995,0.142642959881033,0.0000388685620705024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-27,"ITA",0,"Italia",41.8719,12.5674,740,45,785,11796,12581,16,170,198593,35112,222442,23844,246286,6586123,3942369,0.142565959900279,0.0000258118471215919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-28,"ITA",0,"Italia",41.8719,12.5674,749,40,789,11820,12609,28,212,198756,35123,222473,24015,246488,6634293,3967710,0.142493752231346,0.000031955175932085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-29,"ITA",0,"Italia",41.8719,12.5674,731,38,769,11847,12616,7,289,199031,35129,222569,24207,246776,6690311,3998585,0.142351768405355,0.0000431967960831716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-30,"ITA",0,"Italia",41.8719,12.5674,748,47,795,11435,12230,-386,386,199796,35132,222720,24438,247158,6752169,4031981,0.142143891761545,0.0000571668155817782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-31,"ITA",0,"Italia",41.8719,12.5674,716,41,757,11665,12422,192,379,199974,35141,222744,24793,247537,6813113,4061667,0.141962615689776,0.0000556280220216515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-01,"ITA",0,"Italia",41.8719,12.5674,705,43,748,11709,12457,35,295,200229,35146,222815,25017,247832,6873496,4093572,0.141813809354724,0.0000429184799118236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-02,"ITA",0,"Italia",41.8719,12.5674,708,42,750,11706,12456,-1,239,200460,35154,222877,25193,248070,6916765,4118068,0.141710001209336,0.0000345537256217321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-03,"ITA",0,"Italia",41.8719,12.5674,734,41,775,11699,12474,18,159,200589,35166,222891,25338,248229,6940801,4131535,0.141667573087754,0.000022908018829527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-04,"ITA",0,"Italia",41.8719,12.5674,761,41,802,11680,12482,8,190,200766,35171,222954,25465,248419,6984589,4155026,0.141579347795458,0.0000272027459310777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-05,"ITA",0,"Italia",41.8719,12.5674,764,41,805,11841,12646,164,384,200976,35181,223044,25759,248803,7041040,4184765,0.141401028122651,0.0000545373978844034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-06,"ITA",0,"Italia",41.8719,12.5674,762,42,804,11890,12694,48,402,201323,35187,223113,26091,249204,7099713,4216934,0.141197573072663,0.0000566220071149355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-07,"ITA",0,"Italia",41.8719,12.5674,779,42,821,12103,12924,230,552,201642,35190,223201,26555,249756,7158909,4247326,0.140897515975592,0.0000771067211498288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-08,"ITA",0,"Italia",41.8719,12.5674,771,43,814,12139,12953,29,347,201947,35203,223232,26871,250103,7212207,4273957,0.140754009348149,0.0000481128730775476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-09,"ITA",0,"Italia",41.8719,12.5674,763,45,808,12455,13263,310,463,202098,35205,223440,27126,250566,7249844,4296730,0.140501903690046,0.0000638634431306384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-10,"ITA",0,"Italia",41.8719,12.5674,779,46,825,12543,13368,105,259,202248,35209,223556,27269,250825,7276276,4307634,0.140372769859464,0.000035595131355655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-11,"ITA",0,"Italia",41.8719,12.5674,801,49,850,12711,13561,193,412,202461,35215,223674,27563,251237,7316918,4329697,0.140166456373862,0.0000563078607687007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-12,"ITA",0,"Italia",41.8719,12.5674,779,53,832,12959,13791,230,481,202697,35225,223844,27869,251713,7369576,4357027,0.13994112342231,0.0000652683410823092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-13,"ITA",0,"Italia",41.8719,12.5674,786,55,841,13240,14081,290,523,202923,35231,224058,28177,252235,7420764,4382656,0.13967530279303,0.000070477918446133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-14,"ITA",0,"Italia",41.8719,12.5674,771,56,827,13422,14249,168,574,203326,35234,224319,28490,252809,7467487,4407524,0.139370038250221,0.0000768665549735808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-15,"ITA",0,"Italia",41.8719,12.5674,764,55,819,13587,14406,157,629,203640,35392,224521,28917,253438,7520610,4433461,0.139647566663247,0.000083636832650543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-16,"ITA",0,"Italia",41.8719,12.5674,787,56,843,13890,14733,327,479,203786,35396,224694,29221,253915,7557417,4455931,0.139400980643129,0.0000633814436863812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-17,"ITA",0,"Italia",41.8719,12.5674,810,58,868,13999,14867,134,320,203968,35400,224812,29423,254235,7588083,4477310,0.139241253171279,0.000042171389005629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-18,"ITA",0,"Italia",41.8719,12.5674,843,58,901,14188,15089,222,403,204142,35405,224974,29662,254636,7642059,4509997,0.139041612340753,0.0000527344790193324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-19,"ITA",0,"Italia",41.8719,12.5674,866,66,932,14428,15360,271,642,204506,35412,225215,30063,255278,7713154,4551287,0.13871935693636,0.0000832344330218222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-20,"ITA",0,"Italia",41.8719,12.5674,883,68,951,15063,16014,654,845,204686,35418,225516,30602,256118,7790596,4600949,0.138287820457758,0.00010846410210464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-21,"ITA",0,"Italia",41.8719,12.5674,919,69,988,15690,16678,664,947,204960,35427,225880,31185,257065,7862592,4645892,0.137813393499699,0.000120443741707569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-22,"ITA",0,"Italia",41.8719,12.5674,924,64,988,16515,17503,825,1071,205203,35430,226320,31816,258136,7940266,4692505,0.137253230855053,0.000134882131152785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-23,"ITA",0,"Italia",41.8719,12.5674,971,69,1040,17398,18438,935,1210,205470,35437,226810,32535,259345,8007637,4739968,0.136640382502073,0.000151105750672764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-24,"ITA",0,"Italia",41.8719,12.5674,1045,65,1110,18085,19195,757,953,205662,35441,227128,33170,260298,8053551,4773326,0.136155483330644,0.000118332894396521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-25,"ITA",0,"Italia",41.8719,12.5674,1058,66,1124,18590,19714,519,878,206015,35445,227292,33882,261174,8125892,4819124,0.135714121620069,0.000108049676269387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-26,"ITA",0,"Italia",41.8719,12.5674,1055,69,1124,19629,20753,1039,1367,206329,35458,227723,34817,262540,8219421,4877178,0.135057515045326,0.000166313417940266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-27,"ITA",0,"Italia",41.8719,12.5674,1131,67,1198,20734,21932,1179,1411,206554,35463,228123,35826,263949,8313445,4934818,0.134355500494414,0.000169725065842139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-28,"ITA",0,"Italia",41.8719,12.5674,1178,74,1252,21783,23035,1103,1462,206902,35472,228553,36856,265409,8410510,4999953,0.133650328361133,0.00017383012445143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-29,"ITA",0,"Italia",41.8719,12.5674,1168,79,1247,22909,24156,1121,1444,207224,35473,229002,37851,266853,8509618,5064247,0.13293086455839,0.00016969034332681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-30,"ITA",0,"Italia",41.8719,12.5674,1251,86,1337,23868,25205,1049,1365,207536,35477,229527,38691,268218,8586341,5117788,0.132269273501406,0.000158973420692237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-31,"ITA",0,"Italia",41.8719,12.5674,1288,94,1382,24696,26078,873,996,207653,35483,229832,39382,269214,8644859,5160371,0.131802209394757,0.000115212983809221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-01,"ITA",0,"Italia",41.8719,12.5674,1380,107,1487,25267,26754,676,978,207944,35491,230102,40087,270189,8725909,5214766,0.131356198808982,0.000112080013669636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-02,"ITA",0,"Italia",41.8719,12.5674,1437,109,1546,26271,27817,1063,1326,208201,35497,230504,41011,271515,8828868,5280948,0.130736791705799,0.000150189129569046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-03,"ITA",0,"Italia",41.8719,12.5674,1505,120,1625,27290,28915,1098,1397,208490,35507,230950,41962,272912,8921658,5342150,0.130104209415489,0.00015658524458122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-04,"ITA",0,"Italia",41.8719,12.5674,1607,121,1728,28371,30099,1184,1733,209027,35518,231587,43057,274644,9034743,5414708,0.129323779146823,0.000191815085387598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-05,"ITA",0,"Italia",41.8719,12.5674,1620,121,1741,29453,31194,1095,1694,209610,35533,232219,44118,276337,9142401,5484345,0.128585748560634,0.000185290494258565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-06,"ITA",0,"Italia",41.8719,12.5674,1683,133,1816,30262,32078,884,1297,210015,35541,232733,44901,277634,9219257,5538028,0.128013859973923,0.000140683788292267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-07,"ITA",0,"Italia",41.8719,12.5674,1719,142,1861,31132,32993,915,1108,210238,35553,233115,45669,278784,9271810,5578731,0.12752883953168,0.000119502017405447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-08,"ITA",0,"Italia",41.8719,12.5674,1760,143,1903,31886,33789,796,1370,210801,35563,233555,46598,280153,9364213,5636663,0.12694134990523,0.000146301669985508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-09,"ITA",0,"Italia",41.8719,12.5674,1778,150,1928,32806,34734,945,1434,211272,35577,234029,47554,281583,9460203,5699709,0.126346405855467,0.00015158237090684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-10,"ITA",0,"Italia",41.8719,12.5674,1836,164,2000,33708,35708,974,1597,211885,35587,234651,48529,283180,9554389,5757488,0.125669185676955,0.000167148312675986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-11,"ITA",0,"Italia",41.8719,12.5674,1849,175,2024,34743,36767,1059,1616,212432,35597,235322,49474,284796,9653269,5818910,0.124991221786823,0.000167404430561295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-12,"ITA",0,"Italia",41.8719,12.5674,1951,182,2133,35370,37503,736,1501,213191,35603,235946,50351,286297,9745975,5875462,0.124356874155161,0.000154012297384305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-13,"ITA",0,"Italia",41.8719,12.5674,2042,187,2229,36280,38509,1006,1458,213634,35610,236567,51186,287753,9818118,5924322,0.123751967833524,0.000148500965256274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-14,"ITA",0,"Italia",41.8719,12.5674,2122,197,2319,36868,39187,678,1008,213950,35624,237003,51758,288761,9863427,5956171,0.123368460422287,0.000102195717573618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-15,"ITA",0,"Italia",41.8719,12.5674,2222,201,2423,37289,39712,525,1229,214645,35633,237475,52515,289990,9943944,6006675,0.122876650918997,0.000123592811866197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-16,"ITA",0,"Italia",41.8719,12.5674,2285,207,2492,38040,40532,820,1452,215265,35645,238097,53345,291442,10044551,6064792,0.122305638857817,0.000144555988615121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-17,"ITA",0,"Italia",41.8719,12.5674,2348,212,2560,38853,41413,881,1585,215954,35658,238845,54180,293025,10146324,6127243,0.121689275659073,0.000156214211176383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-18,"ITA",0,"Italia",41.8719,12.5674,2387,208,2595,39862,42457,1044,1907,216807,35668,239692,55240,294932,10246163,6187258,0.12093635143016,0.000186118452341623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-19,"ITA",0,"Italia",41.8719,12.5674,2380,215,2595,40566,43161,704,1638,217716,35692,240377,56192,296569,10349386,6248028,0.120349733114385,0.000158270258738055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-20,"ITA",0,"Italia",41.8719,12.5674,2365,222,2587,41511,44098,937,1587,218351,35707,241017,57139,298156,10432814,6302761,0.11975945478206,0.000152116197988385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-21,"ITA",0,"Italia",41.8719,12.5674,2475,232,2707,42372,45079,981,1350,218703,35724,241638,57868,299506,10488676,6342654,0.119276408485974,0.0001287102395002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-22,"ITA",0,"Italia",41.8719,12.5674,2604,239,2843,42646,45489,410,1392,219670,35738,242173,58724,300897,10575979,6391999,0.118771539762776,0.000131619020801762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-23,"ITA",0,"Italia",41.8719,12.5674,2658,244,2902,43212,46114,625,1640,220665,35758,242958,59579,302537,10679675,6455762,0.118193807699554,0.000153562725457469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-24,"ITA",0,"Italia",41.8719,12.5674,2731,246,2977,43803,46780,666,1786,221762,35781,243680,60643,304323,10787694,6520661,0.117575733677704,0.000165559015671004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-25,"ITA",0,"Italia",41.8719,12.5674,2737,244,2981,44737,47718,938,1912,222716,35801,244489,61746,306235,10894963,6584670,0.116906950544516,0.000175493941558131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-26,"ITA",0,"Italia",41.8719,12.5674,2746,247,2993,45600,48593,875,1869,223693,35818,245365,62739,308104,10999350,6646695,0.116252953548153,0.000169919131585048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-27,"ITA",0,"Italia",41.8719,12.5674,2846,254,3100,46518,49618,1025,1766,224417,35835,246156,63714,309870,11087064,6700432,0.115645270597347,0.000159284730384888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-28,"ITA",0,"Italia",41.8719,12.5674,2977,264,3241,47082,50323,705,1494,225190,35851,246842,64522,311364,11138173,6732777,0.115141763338087,0.000134133308936753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-29,"ITA",0,"Italia",41.8719,12.5674,3048,271,3319,47311,50630,307,1648,226506,35875,247628,65383,313011,11228358,6786395,0.11461258550019,0.000146771237611056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-30,"ITA",0,"Italia",41.8719,12.5674,3047,280,3327,47936,51263,633,1851,227704,35894,248613,66248,314861,11333922,6848755,0.113999510895284,0.000163315046636107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-01,"ITA",0,"Italia",41.8719,12.5674,3097,291,3388,49259,52647,1384,2548,228844,35918,249940,67469,317409,11452158,6916588,0.113159992312757,0.000222490817887773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-02,"ITA",0,"Italia",41.8719,12.5674,3142,294,3436,50561,53997,1350,2499,229970,35941,251377,68531,319908,11572459,6988317,0.112347925028446,0.000215943733306811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-03,"ITA",0,"Italia",41.8719,12.5674,3205,297,3502,52064,55566,1569,2844,231217,35968,252951,69800,322751,11691391,7057949,0.111441947507521,0.00024325591368897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-04,"ITA",0,"Italia",41.8719,12.5674,3287,303,3590,53839,57429,1863,2578,231914,35986,254348,70981,325329,11784105,7117315,0.11061417826262,0.000218769265888245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-05,"ITA",0,"Italia",41.8719,12.5674,3487,323,3810,55093,58903,1474,2257,232681,36002,255576,72010,327586,11844346,7153866,0.109900911516365,0.000190555054707115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-06,"ITA",0,"Italia",41.8719,12.5674,3625,319,3944,56190,60134,1231,2677,234099,36030,256986,73277,330263,11944088,7216379,0.109094872874043,0.000224127618617679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-07,"ITA",0,"Italia",41.8719,12.5674,3782,337,4119,58457,62576,2442,3678,235303,36061,258884,75056,333940,12069402,7296766,0.107986464634365,0.000304737550377392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-08,"ITA",0,"Italia",41.8719,12.5674,3925,358,4283,61669,65952,3376,4458,236363,36083,261304,77094,338398,12197500,7365751,0.106628880785347,0.000365484730477557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-09,"ITA",0,"Italia",41.8719,12.5674,4086,387,4473,65637,70110,4158,5372,237549,36111,264137,79633,343770,12326971,7443593,0.105044070163191,0.000435792377543518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-10,"ITA",0,"Italia",41.8719,12.5674,4336,390,4726,70103,74829,4719,5724,238525,36140,267320,82174,349494,12460055,7523702,0.103406639312835,0.000459388020357856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
